#{"t_start": 1655027203.6416228, "env_id": "gym_spaceship/Spaceship-v0"}
r,l,t
60,144,1601.529001
30,144,1601.5935
-7,71,1601.6235
34,108,1601.674998
61,219,1601.772998
32,108,1601.8215
-10,74,1601.852
51,145,1601.920002
-11,71,1601.951056
54,216,1602.041502
98,180,1602.112
54,144,1602.176499
30,216,1602.270998
72,216,1602.365111
-11,71,1602.397999
-9,71,1603.993
28,108,1604.0375
-4,108,1604.086999
34,180,1604.16323
140,432,1604.350999
-2,108,1604.398002
40,144,1604.455498
42,108,1604.499998
-11,71,1604.527999
40,108,1604.570499
116,288,1604.688999
48,184,1604.768499
-7,71,1604.796315
24,108,1604.838998
140,360,1606.558002
3,71,1606.585003
14,108,1606.627091
44,108,1606.670501
82,216,1606.762501
100,288,1606.8865
52,182,1606.9585
-5,71,1606.989501
56,180,1607.068498
50,148,1607.1315
-9,71,1607.159498
64,180,1607.237
3,71,1607.280999
9,75,1608.8715
26,108,1608.919571
40,108,1608.964003
46,112,1609.012455
8,72,1609.045063
-3,71,1609.073499
12,74,1609.104499
-12,74,1609.159197
22,216,1609.258501
44,108,1609.30707
28,108,1609.351999
6,74,1609.387499
-7,73,1609.421998
160,360,1609.577999
87,217,1609.6695
38,108,1609.7125
98,288,1611.399503
-6,72,1611.434498
24,108,1611.480998
124,360,1611.627499
32,108,1611.6755
42,108,1611.720504
70,216,1611.812999
216,540,1612.041998
98,180,1612.123498
76,216,1613.829003
128,470,1614.044502
2,110,1614.091999
26,108,1614.139371
30,108,1614.183998
128,288,1614.301499
72,182,1614.377499
-17,71,1614.404499
42,108,1614.453498
34,146,1614.515498
-7,71,1614.545999
40,216,1614.639999
80,252,1616.288
4,108,1616.333554
50,108,1616.377
-7,71,1616.406499
-8,72,1616.436501
1,73,1616.467499
111,327,1616.603501
100,256,1616.719999
58,112,1616.769501
46,180,1616.847998
119,219,1616.943
54,144,1617.0085
-1,73,1617.039499
134,396,1618.881998
52,144,1618.9465
33,147,1619.010999
40,148,1619.072
52,180,1619.145499
46,144,1619.206
42,108,1619.2545
5,71,1619.285999
20,108,1619.330501
43,111,1619.378999
49,111,1619.425502
0,108,1619.467004
46,108,1619.511089
54,182,1619.582999
40,108,1619.633498
-9,71,1621.199
110,364,1621.360999
44,108,1621.410999
179,469,1621.6115
34,144,1621.669001
36,108,1621.715998
32,108,1621.759499
28,144,1621.821498
0,72,1621.8545
128,360,1622.006499
90,324,1623.755999
6,72,1623.782998
44,180,1623.859526
50,252,1623.966
21,109,1624.011501
3,71,1624.041
56,180,1624.120998
-13,71,1624.149499
154,468,1624.356
7,71,1624.388499
66,180,1624.460999
182,504,1626.241
80,216,1626.335007
92,216,1626.428499
-11,71,1626.456498
126,540,1626.687207
10,72,1626.715498
-1,71,1626.744998
19,109,1626.791502
108,468,1626.985499
-11,71,1628.6005
-23,71,1628.633
20,180,1628.709502
-12,72,1628.740503
4,74,1628.7735
-11,71,1628.81067
20,108,1628.859999
24,108,1628.91068
42,108,1628.9605
64,144,1629.026499
-25,71,1629.057197
126,360,1629.207999
-23,71,1629.238498
-9,71,1629.270498
28,148,1629.328999
0,72,1629.3615
-2,72,1629.390002
36,110,1629.431619
19,75,1631.028639
-12,72,1631.062002
36,108,1631.112003
-14,72,1631.1435
54,144,1631.2095
-5,71,1631.239498
9,75,1631.272501
94,182,1631.347093
104,216,1631.435999
12,108,1631.480002
52,180,1631.5565
-7,71,1631.586
48,144,1631.650999
86,216,1631.740998
62,180,1631.814999
47,147,1631.872499
74,180,1633.536034
36,108,1633.6095
70,252,1633.7135
30,108,1633.760999
60,216,1633.855499
60,182,1633.932998
8,108,1633.9805
64,180,1634.057499
88,184,1634.139
136,432,1634.325002
78,216,1636.035999
533,1405,1636.654999
-8,72,1636.686
84,252,1636.792
90,360,1638.510999
-9,73,1638.540999
64,180,1638.6175
22,108,1638.666499
-6,108,1638.714499
48,180,1638.796499
32,108,1638.844499
46,252,1638.961
26,108,1639.011502
44,144,1639.076499
-11,71,1639.109499
60,144,1639.168312
48,108,1639.2165
2,108,1639.261002
-11,71,1639.2885
-11,71,1639.316
29,109,1639.364
40,108,1640.975003
-35,71,1641.004498
104,288,1641.123999
8,74,1641.152999
84,252,1641.260999
109,219,1641.3525
-19,71,1641.385
110,396,1641.553999
26,144,1641.618
70,216,1641.709498
40,108,1641.753
74,252,1643.446999
2,72,1643.478
46,146,1643.5405
11,109,1643.587002
-15,71,1643.617002
158,504,1643.835499
120,468,1644.0485
146,364,1644.206585
52,148,1644.283
88,292,1645.996
66,216,1646.0885
14,180,1646.1615
120,360,1646.313498
62,144,1646.3755
-9,71,1646.405002
11,75,1646.433499
12,112,1646.4835
116,324,1646.613499
50,180,1646.690499
40,108,1646.735499
62,144,1648.356999
210,578,1648.607998
48,108,1648.656999
-24,108,1648.7035
35,111,1648.747501
132,254,1648.867499
21,181,1648.947499
62,182,1649.024498
36,108,1649.070998
46,180,1649.147999
46,144,1650.8335
130,396,1650.994499
16,110,1651.043515
-21,71,1651.075501
90,218,1651.167078
4,108,1651.211163
-9,71,1651.243063
116,288,1651.367502
-9,71,1651.401102
66,216,1651.488999
78,216,1651.582499
10,108,1651.624
24,180,1653.304499
85,289,1653.431499
28,144,1653.493498
50,144,1653.551533
36,108,1653.598501
108,256,1653.701998
37,111,1653.750501
-11,71,1653.780999
-11,71,1653.810998
120,288,1653.937501
12,144,1654.0015
-21,71,1654.031999
32,144,1654.0965
-17,71,1654.129001
-13,71,1654.158998
32,144,1655.8005
-8,108,1655.847499
84,362,1656.014
3,71,1656.043999
59,147,1656.111501
-17,71,1656.144
66,216,1656.236502
12,108,1656.280499
94,360,1656.429999
48,144,1656.503
46,180,1656.585499
28,148,1656.647999
2,108,1658.254003
44,108,1658.297999
-7,71,1658.325502
4,72,1658.356
-15,71,1658.383999
27,145,1658.439503
58,146,1658.502501
-8,108,1658.548501
103,253,1658.6525
-13,109,1658.696003
16,108,1658.736999
-10,108,1658.785498
58,252,1658.891498
40,108,1658.934999
-21,71,1658.965
42,108,1659.009499
2,72,1659.039999
0,216,1660.748501
50,108,1660.793172
138,252,1660.904501
56,180,1660.98
48,108,1661.028999
-5,71,1661.060998
90,288,1661.183998
22,110,1661.227499
44,184,1661.304508
80,288,1661.432999
90,252,1661.535505
12,108,1663.14
28,144,1663.210499
47,147,1663.275498
152,540,1663.510004
16,144,1663.575001
39,111,1663.627087
-5,73,1663.661503
-3,71,1663.692559
44,108,1663.741289
-3,75,1663.7755
16,144,1663.840272
27,145,1663.9075
52,182,1663.992542
32,110,1665.632999
124,434,1665.807501
42,108,1665.854998
30,108,1665.898501
31,111,1665.943999
65,145,1666.007
154,400,1666.164502
30,108,1666.205503
150,468,1666.394499
30,108,1666.439998
25,111,1668.0765
40,108,1668.123498
74,252,1668.229498
58,144,1668.293
34,110,1668.343499
12,72,1668.375502
44,144,1668.433002
70,216,1668.527499
52,108,1668.576009
50,108,1668.624001
7,73,1668.667998
138,396,1668.868999
-11,71,1668.900998
132,400,1670.707004
50,144,1670.766498
86,216,1670.861501
20,74,1670.895498
24,108,1670.944499
13,109,1670.992999
50,144,1671.0555
216,504,1671.265503
72,180,1671.339003
22,144,1671.400999
34,108,1671.445998
58,144,1673.067499
110,326,1673.2075
58,182,1673.291999
63,147,1673.36
46,108,1673.404658
154,324,1673.536999
-11,71,1673.565999
58,184,1673.646
76,180,1673.720002
-14,72,1673.7525
38,144,1673.8235
-5,71,1673.855999
18,144,1673.917999
77,217,1675.627499
20,110,1675.671
46,108,1675.718542
50,144,1675.777501
80,252,1675.886499
50,144,1675.952505
100,252,1676.056501
84,180,1676.139499
-2,108,1676.182499
27,109,1676.229499
71,219,1676.322
54,180,1676.397999
34,110,1677.991498
-9,71,1678.023499
28,180,1678.1065
32,112,1678.157998
11,111,1678.207998
76,180,1678.287184
-13,71,1678.316501
34,110,1678.361003
64,144,1678.422001
-13,71,1678.450499
-5,73,1678.479
44,108,1678.525498
30,144,1678.591499
78,180,1678.669998
68,292,1678.808998
118,180,1680.475498
-4,108,1680.519498
73,327,1680.653001
30,110,1680.695499
16,108,1680.74242
46,184,1680.818999
74,252,1680.926499
26,144,1680.997
134,328,1681.136
71,217,1681.2245
106,252,1682.937499
86,180,1683.013
74,252,1683.132502
46,110,1683.180501
42,144,1683.243515
98,324,1683.379501
90,252,1683.483999
-15,71,1683.512499
74,288,1683.639
50,148,1683.706992
-4,108,1683.752499
68,216,1685.4165
44,216,1685.518
152,360,1685.672499
40,108,1685.718498
42,108,1685.767302
206,504,1685.9855
1,71,1686.017001
50,144,1686.077999
22,144,1686.138
92,252,1686.251
130,252,1687.944208
6,108,1687.994961
38,144,1688.061086
48,108,1688.110499
94,360,1688.27
100,252,1688.374998
18,148,1688.437999
57,181,1688.514998
-11,71,1688.548999
-3,71,1688.578999
30,108,1688.621504
-9,71,1688.650532
68,288,1690.35
24,108,1690.399499
44,180,1690.4845
58,180,1690.5615
5,71,1690.592501
-11,71,1690.625
47,217,1690.725999
130,324,1690.869999
15,75,1690.9005
7,71,1690.9295
2,108,1690.993
-3,71,1691.024
32,108,1691.073498
57,181,1691.148503
38,218,1691.259
5,71,1692.818999
9,73,1692.852998
52,144,1692.913001
20,144,1692.973998
44,180,1693.0515
56,144,1693.110499
4,148,1693.169499
118,256,1693.304001
77,325,1693.442999
-1,71,1693.476323
112,360,1693.637034
78,180,1695.265499
11,73,1695.297999
44,108,1695.346998
42,108,1695.397
48,220,1695.499999
18,108,1695.546499
31,145,1695.614998
20,108,1695.663
4,108,1695.709998
62,180,1695.786499
46,108,1695.832999
-10,74,1695.862002
11,109,1695.904503
30,144,1695.981498
114,396,1696.154999
-19,71,1697.752004
68,216,1697.845999
-1,71,1697.874034
58,180,1697.948499
38,108,1697.995498
58,182,1698.076
118,252,1698.186498
92,252,1698.296501
30,144,1698.358491
28,180,1698.436
-5,71,1698.464499
106,256,1698.565051
94,180,1700.234001
1,71,1700.267499
48,148,1700.3325
98,288,1700.454499
-13,71,1700.481499
112,324,1700.629498
52,144,1700.695533
65,219,1700.793998
-9,71,1700.826998
86,252,1700.932999
34,108,1700.976001
79,183,1701.050001
-18,72,1701.0805
14,108,1702.6505
45,145,1702.708284
44,108,1702.753
30,108,1702.800001
22,180,1702.874999
41,145,1702.940498
160,432,1703.131499
64,144,1703.1985
110,288,1703.328612
98,288,1703.462999
42,144,1705.053
58,144,1705.117
46,180,1705.198498
208,468,1705.420998
58,180,1705.505001
71,181,1705.587499
-13,71,1705.615001
166,324,1705.758281
68,218,1705.855498
42,108,1705.9045
28,108,1705.954075
34,144,1707.61556
38,108,1707.665499
41,145,1707.728002
44,108,1707.771
67,147,1707.833999
92,324,1707.972516
34,144,1708.030504
42,184,1708.104
24,146,1708.165504
10,108,1708.2065
15,109,1708.248999
84,216,1708.344016
19,147,1708.411501
46,108,1710.022499
-15,71,1710.049998
92,324,1710.188999
7,71,1710.218498
114,288,1710.345998
1,73,1710.3775
36,108,1710.420999
26,108,1710.4645
0,108,1710.512498
136,468,1710.713501
100,252,1710.826499
72,216,1712.432002
56,180,1712.505002
-23,71,1712.5365
46,180,1712.616002
123,507,1712.836002
98,290,1712.967999
-1,71,1712.9995
58,216,1713.098001
100,288,1713.218001
-9,71,1713.245498
3,71,1713.277498
22,148,1714.943999
-1,71,1714.970999
36,108,1715.018499
20,180,1715.095999
-3,71,1715.128499
72,220,1715.218999
14,110,1715.266999
54,148,1715.329001
24,108,1715.376636
127,433,1715.561499
32,182,1715.640085
50,110,1715.684
52,180,1715.759999
24,110,1717.4085
112,432,1717.608
32,144,1717.687059
68,180,1717.764502
80,324,1717.8995
-8,108,1717.948498
51,183,1718.0245
128,360,1718.247499
90,182,1718.329998
40,108,1720.3785
54,216,1720.531558
30,110,1720.586002
61,147,1720.6665
35,255,1720.818999
46,146,1720.890503
78,216,1721.028002
34,112,1721.1315
-5,71,1721.195001
52,216,1721.365501
36,108,1721.429498
68,252,1721.57
42,184,1723.718211
-9,71,1723.756003
-15,71,1723.792104
11,71,1723.831558
34,180,1723.962499
68,216,1724.062
9,73,1724.095499
44,108,1724.143812
82,216,1724.239999
-3,71,1724.271998
28,180,1724.354999
2,108,1724.405001
30,108,1724.451502
22,110,1724.499499
52,184,1724.588318
164,288,1726.619
70,216,1726.723
92,252,1726.833498
98,324,1726.978
66,216,1727.0785
38,144,1727.152499
60,252,1727.338999
24,184,1727.451
78,396,1729.324999
1,75,1729.356999
50,110,1729.402002
78,254,1729.512498
90,252,1729.6265
3,73,1729.657999
40,180,1729.7325
36,252,1729.839002
50,144,1729.897999
30,108,1729.938498
9,71,1729.966502
4,108,1730.012999
74,252,1730.118999
37,111,1730.162001
-1,71,1731.80305
52,144,1731.868998
70,180,1731.9745
10,108,1732.022502
72,256,1732.129999
84,324,1732.278
120,288,1732.406499
24,180,1732.483499
12,108,1732.529001
14,72,1732.558998
86,252,1732.671
70,216,1734.3615
100,288,1734.486
42,108,1734.532
86,254,1734.642
56,144,1734.706
34,110,1734.755998
80,180,1734.833534
2,74,1734.865999
46,108,1734.912998
35,109,1734.967209
26,144,1735.024042
144,326,1735.17
62,216,1736.793502
40,144,1736.849503
112,396,1737.019998
118,252,1737.127502
105,325,1737.273166
4,144,1737.335
34,110,1737.376998
57,147,1737.436499
42,108,1737.48
74,144,1737.542
52,218,1739.283498
8,108,1739.330498
12,74,1739.359499
22,108,1739.405499
-6,74,1739.436999
19,111,1739.482
30,180,1739.555998
34,108,1739.605
88,220,1739.701498
29,109,1739.750998
50,108,1739.793001
48,146,1739.8575
22,146,1739.919
38,146,1739.985
58,144,1740.044998
36,108,1740.092498
30,108,1741.680998
1,75,1741.715501
48,180,1741.796038
58,180,1741.878998
10,144,1741.944999
38,144,1742.004499
80,252,1742.110999
38,108,1742.160499
9,71,1742.194001
-17,71,1742.226499
99,289,1742.3565
78,218,1742.457999
32,216,1742.5495
-8,108,1744.187999
334,576,1744.458999
134,324,1744.599998
45,111,1744.651999
-9,71,1744.684999
34,144,1744.748999
120,436,1744.9465
78,252,1745.053
66,148,1746.670998
62,144,1746.733499
60,220,1746.830998
37,183,1746.9025
36,108,1746.9495
30,180,1747.026498
10,144,1747.085501
50,146,1747.145003
3,109,1747.1865
-3,71,1747.2165
-12,72,1747.250641
-15,71,1747.280999
38,180,1747.359999
162,360,1747.523058
72,182,1749.162999
50,144,1749.221499
32,144,1749.277999
10,72,1749.305999
-10,72,1749.337
75,253,1749.448999
78,252,1749.561498
58,216,1749.649498
64,252,1749.755998
-4,72,1749.787
-9,71,1749.819998
38,108,1749.867498
30,108,1749.916999
13,71,1749.9475
38,148,1751.536998
96,362,1751.6885
-13,73,1751.717499
148,468,1751.928
32,108,1751.978545
-1,71,1752.009499
22,144,1752.079499
45,145,1752.143499
52,144,1752.210501
48,144,1752.272505
90,288,1752.394498
-2,72,1754.016001
41,147,1754.078053
65,255,1754.188498
118,254,1754.298498
-1,71,1754.327498
78,216,1754.422999
-1,73,1754.454033
-1,71,1754.485999
13,73,1754.519501
36,148,1754.583498
136,362,1754.748499
260,648,1756.5875
-9,71,1756.619003
-11,71,1756.651601
60,144,1756.719235
34,108,1756.768002
66,148,1756.832002
54,180,1756.912
13,75,1756.942667
44,108,1756.9945
-9,71,1757.025002
50,180,1757.103462
48,108,1757.148499
104,254,1757.259499
11,73,1757.290499
110,360,1759.006641
26,144,1759.067998
-5,71,1759.100499
15,145,1759.162999
4,72,1759.191
-3,75,1759.221998
74,360,1759.375499
70,216,1759.464999
139,325,1759.597999
-12,74,1759.629
20,148,1759.687999
72,216,1761.406083
74,216,1761.497499
-3,71,1761.529998
58,146,1761.596456
53,253,1761.708998
11,73,1761.741498
124,252,1761.844502
103,291,1761.971499
58,144,1762.033499
7,75,1762.063499
-3,71,1762.091999
40,288,1762.222998
7,71,1762.2565
40,184,1763.912999
16,74,1763.941998
35,181,1764.01884
162,648,1764.292472
70,216,1764.387498
66,180,1764.4625
40,216,1764.553999
86,252,1764.667999
-2,108,1764.7175
46,108,1766.3595
11,75,1766.388499
5,111,1766.432
32,144,1766.491998
132,360,1766.6435
98,252,1766.745499
-10,72,1766.777
54,146,1766.838502
20,144,1766.899001
4,72,1766.9265
30,108,1766.977002
40,110,1767.030499
12,110,1767.0915
6,72,1767.126003
68,184,1767.209499
56,148,1768.8105
62,148,1768.8672
89,217,1768.959499
40,108,1769.0045
92,252,1769.112499
54,144,1769.1705
72,254,1769.278
3,71,1769.309158
46,144,1769.376001
54,144,1769.44
17,75,1769.475
106,324,1769.624
-5,71,1771.284999
62,180,1771.359999
22,72,1771.389464
36,144,1771.453498
130,324,1771.587503
-19,71,1771.616503
78,216,1771.703498
-15,71,1771.730499
78,144,1771.792999
64,216,1771.883498
-7,71,1771.914103
12,108,1771.958998
98,216,1772.051999
62,144,1772.110998
136,360,1773.748502
1,71,1773.777499
-4,72,1773.81
46,180,1773.880502
34,146,1773.943999
-19,71,1773.974499
40,218,1774.066998
10,180,1774.143499
114,324,1774.280499
44,144,1774.345
62,146,1774.403
92,252,1775.982
56,148,1776.04
10,108,1776.086002
50,144,1776.1465
-15,71,1776.176999
52,108,1776.222999
32,108,1776.270498
76,220,1776.3575
132,326,1776.489998
39,145,1776.547498
-9,71,1776.574499
-7,71,1776.601499
36,144,1776.660501
54,144,1776.715498
48,144,1776.774998
30,144,1778.340003
32,180,1778.417999
30,144,1778.4795
-8,72,1778.511508
86,324,1778.645998
14,180,1778.71715
25,111,1778.767998
-18,108,1778.812572
86,220,1778.930075
-17,71,1778.961999
154,540,1780.921002
52,252,1781.04812
60,144,1781.118
28,110,1781.166
130,288,1781.296999
106,324,1781.437999
100,254,1781.540502
40,108,1781.590498
42,184,1781.6735
63,217,1781.7695
-2,144,1781.831
36,146,1783.470038
88,216,1783.567588
38,108,1783.6165
34,148,1783.681583
124,288,1783.800498
52,180,1783.883003
24,108,1783.9305
122,326,1784.072999
70,216,1784.164498
4,148,1784.228
60,180,1785.887998
114,324,1786.023002
-4,108,1786.066498
5,73,1786.099
62,180,1786.173498
3,71,1786.2045
38,180,1786.279999
162,468,1786.482998
30,148,1786.543499
10,74,1786.574998
58,180,1786.6585
46,108,1786.709001
46,108,1786.754706
48,148,1788.378999
90,360,1788.534498
40,108,1788.581035
44,144,1788.646
80,252,1788.7545
-17,71,1788.785998
46,184,1788.863999
42,108,1788.908
-7,71,1788.935998
-15,71,1788.964998
58,144,1789.028498
-19,71,1789.058499
140,324,1789.198
32,146,1790.7995
70,252,1790.909999
-4,74,1790.942499
44,112,1790.991999
56,144,1791.055597
106,288,1791.184499
-13,71,1791.212999
44,180,1791.326963
-11,71,1791.3565
66,216,1791.445502
100,396,1791.611999
78,216,1793.267
98,180,1793.346999
56,144,1793.4055
42,110,1793.447498
-19,71,1793.483002
36,108,1793.527502
48,144,1793.589648
30,108,1793.639
70,180,1793.712
7,71,1793.738998
42,146,1793.798652
15,109,1793.841001
37,109,1793.886998
130,326,1794.028499
100,360,1795.683004
44,180,1795.757498
11,71,1795.790501
94,180,1795.870507
128,364,1796.026498
52,146,1796.091501
36,108,1796.133499
21,111,1796.177224
38,108,1796.221
-1,73,1796.250002
62,180,1796.332499
75,219,1796.424001
71,183,1798.089502
22,144,1798.147501
50,144,1798.203
84,324,1798.3425
76,324,1798.479498
90,216,1798.5705
38,108,1798.619998
74,216,1798.715998
82,252,1798.822502
44,108,1798.866437
92,252,1800.573499
23,75,1800.608001
48,218,1800.700002
34,252,1800.817
64,180,1800.889501
84,216,1800.979998
122,288,1801.103501
-1,71,1801.136
18,112,1801.186999
38,108,1801.229999
40,144,1801.285001
12,146,1801.347998
184,540,1803.214
4,72,1803.2445
41,183,1803.325
36,108,1803.372002
52,144,1803.447001
67,219,1803.542002
84,216,1803.633003
38,112,1803.681057
54,144,1803.745498
1,73,1803.775037
-13,71,1803.807619
-1,73,1803.838501
84,288,1805.517501
1,71,1805.548501
94,324,1805.692999
21,111,1805.736499
-27,71,1805.766498
114,396,1805.944
-17,71,1805.972499
30,144,1806.037499
-1,71,1806.071601
44,146,1806.136999
1,73,1806.1715
14,180,1806.252999
24,144,1806.3185
-5,71,1806.351001
-8,72,1806.381999
122,288,1808.028
23,181,1808.103999
2,108,1808.151999
48,108,1808.199
59,219,1808.297498
46,108,1808.344999
14,144,1808.407999
28,218,1808.498499
94,360,1808.649498
196,576,1810.493533
20,108,1810.539998
38,144,1810.602498
10,144,1810.664498
68,256,1810.778
3,73,1810.8095
48,180,1810.890501
-11,71,1810.923999
68,216,1811.015999
33,109,1811.063501
73,219,1811.157999
15,109,1811.208
-3,71,1811.2385
4,108,1812.838502
82,180,1812.918498
45,147,1812.983499
10,108,1813.031498
96,218,1813.130499
46,108,1813.179498
10,74,1813.211499
22,144,1813.271999
50,216,1813.372
3,71,1813.404841
18,216,1813.501
40,108,1813.547564
46,144,1813.603499
66,256,1813.708499
-25,71,1815.340999
19,75,1815.3745
65,325,1815.515998
98,324,1815.682998
50,146,1815.7465
-43,71,1815.777499
36,144,1815.843498
25,147,1815.901503
94,360,1816.060471
54,252,1816.1745
15,75,1816.208999
176,396,1817.973
5,71,1818.0035
38,108,1818.051998
38,108,1818.099499
18,110,1818.148559
46,180,1818.228145
154,432,1818.425
64,252,1818.533998
6,72,1818.561999
172,396,1818.736005
28,144,1820.346498
-13,71,1820.379501
-12,72,1820.409999
40,216,1820.508499
53,183,1820.582498
50,144,1820.640003
84,180,1820.712498
107,471,1820.913499
44,108,1820.962999
0,108,1821.010999
