#{"t_start": 1654704754.9331267, "env_id": "gym_spaceship/Spaceship-v0"}
r,l,t
163,71,197.5045
155,71,197.667499
-3,71,197.782999
11,71,197.903999
-1,71,198.008
157,71,198.132
157,71,198.258501
68,144,198.476897
3,71,198.585999
-3,71,198.705498
58,108,198.876703
2,108,199.045499
157,71,199.164498
-1,71,199.272998
2,74,199.384499
163,71,199.491998
-37,71,199.610397
60,144,199.836001
166,72,199.937004
3,71,200.049502
-7,73,200.157499
-3,71,200.281999
-53,71,200.408
-3,71,200.554002
-45,71,200.672
-3,71,200.78
-3,71,200.881002
-3,71,200.9835
-1,71,201.0835
162,72,201.2165
-1,71,201.324501
10,108,201.51118
-5,71,201.642502
166,72,201.770499
3,73,201.887499
163,71,201.999499
16,108,202.178001
-3,71,202.289499
10,144,202.510999
-1,71,202.6295
162,72,202.746594
3,71,202.856
167,71,202.963
166,72,203.079686
65,109,203.260498
-3,71,203.365499
-1,71,203.485501
48,108,203.636
-1,71,203.738
167,71,203.846499
-2,108,204.013002
-1,71,204.1155
3,71,204.234006
162,72,204.3715
162,72,204.525503
4,108,204.712
-1,71,204.8245
-1,71,204.928499
-1,71,205.035998
-5,71,205.144999
-7,71,205.262501
162,72,205.381499
67,145,205.609499
-1,71,205.724499
162,72,205.836999
3,71,205.958002
-3,71,206.061002
162,72,206.182498
4,108,206.352001
162,72,206.499004
-47,71,206.597499
162,72,206.702
-9,71,206.812999
-1,71,206.913999
167,71,207.022999
4,108,207.2275
166,72,207.330501
55,109,207.487498
10,108,207.652961
167,71,207.765503
-1,71,207.8825
166,72,207.9935
6,72,208.107502
3,71,208.227998
162,72,208.357499
-1,71,208.461999
67,145,208.6825
-1,71,208.791
-1,71,208.908999
-7,71,209.010001
-1,71,209.138033
166,72,209.252999
162,72,209.364506
167,71,209.4815
-26,72,209.591001
3,71,209.729999
-1,71,209.865999
163,71,209.9865
162,72,210.099503
3,71,210.208919
162,72,210.3155
162,72,210.445001
61,109,210.593499
167,71,210.706499
162,72,210.814998
13,147,211.054
167,71,211.187999
2,74,211.297499
162,72,211.428306
167,71,211.537498
5,75,211.652999
-3,71,211.761499
-1,71,211.869998
167,71,211.992999
162,72,212.099998
167,71,212.2025
-3,71,212.322245
-1,71,212.433747
-31,71,212.549002
14,108,212.714998
167,71,212.842501
-3,71,212.957501
162,72,213.07305
162,72,213.186
166,72,213.306
70,108,213.466999
-5,71,213.581
163,71,213.7
-5,71,213.834505
-1,71,213.943
162,72,214.0505
-1,71,214.157998
-3,71,214.274499
166,72,214.397003
-41,71,214.525
-13,71,214.658
-23,71,214.780999
7,71,214.899999
162,72,215.011499
-3,71,215.116498
162,72,215.243
-37,71,215.366002
-1,71,215.469005
-5,71,215.579499
162,72,215.690499
-3,71,215.802999
162,72,215.910001
166,72,216.015504
16,108,216.196101
-3,71,216.30747
167,71,216.415
3,71,216.5335
-15,71,216.637001
18,108,216.8155
-13,71,216.958503
166,72,217.073498
-3,71,217.187999
17,71,217.2975
-3,71,217.4155
166,72,217.519999
166,72,217.625225
-5,71,217.7465
166,72,217.862499
155,71,217.975499
-9,71,218.086498
162,72,218.197
162,72,218.303118
-39,71,218.416998
-23,71,218.532498
-29,71,218.635998
-11,71,218.789999
-27,71,218.923006
7,71,219.061
162,72,219.176498
166,72,219.279499
-3,71,219.3985
5,71,219.532499
-11,71,219.633
-1,71,219.7645
162,72,219.863999
11,71,219.988649
166,72,220.105998
162,72,220.2175
-3,71,220.342001
-11,71,220.466002
162,72,220.574998
-13,71,220.683498
-7,71,220.834999
158,72,220.975
-15,71,221.079998
-5,71,221.1945
67,71,221.308501
166,72,221.409998
7,71,221.520499
162,72,221.629998
-5,71,221.739511
-25,71,221.939501
-23,71,222.0575
3,71,222.175498
-23,71,222.287999
-25,71,222.407
-11,71,222.5155
-23,71,222.630154
15,71,222.746999
155,71,222.866993
3,71,222.9825
155,71,223.091499
-23,71,223.198499
155,71,223.307499
155,71,223.434
-11,71,223.547001
155,71,223.6535
155,71,223.7635
-13,71,223.865999
-9,71,223.9845
3,71,224.0855
155,71,224.201
-1,71,224.304498
13,71,224.4045
11,71,224.519999
7,71,224.633756
-11,71,224.748
9,71,224.85
17,71,224.962
-7,71,225.067999
151,71,225.193002
155,71,225.335999
155,71,225.439499
3,71,225.545999
155,71,225.715503
-23,71,225.846499
-23,71,225.990999
9,71,226.086498
-3,71,226.215001
-3,71,226.341006
7,71,226.462057
155,71,226.577
155,71,226.7595
-17,71,226.888998
155,71,227.009999
155,71,227.109998
-23,71,227.231503
-3,71,227.344005
155,71,227.448999
-18,72,227.571999
155,71,227.689999
21,71,227.8025
-11,71,227.912498
155,71,228.049073
-3,71,228.172502
155,71,228.294998
155,71,228.407
-1,71,228.518
3,71,228.632
155,71,228.753999
155,71,228.8975
-15,71,229.016499
-3,71,229.138999
-1,71,229.2925
21,71,229.407501
13,71,229.507
151,71,229.619
-3,71,229.726498
41,71,229.879006
-3,71,230.000998
155,71,230.133063
-5,71,230.253499
21,71,230.369998
-17,71,230.488589
155,71,230.593999
-17,71,230.699499
-3,71,230.807999
-3,71,230.941
-9,71,231.0635
155,71,231.171498
155,71,231.2925
155,71,231.412499
21,71,231.541499
-17,71,231.672
-3,71,231.7785
-11,71,231.886
155,71,232.067999
9,71,232.184999
2,72,232.310499
-3,71,232.421999
-1,71,232.538002
155,71,232.654033
-3,71,232.807999
-17,71,232.917499
21,71,233.031001
-1,71,233.143499
155,71,233.258998
-1,71,233.3725
-1,71,233.479398
5,71,233.5985
12,74,233.7095
-13,71,233.862085
-3,71,233.989502
155,71,234.118499
-7,71,234.236499
-3,71,234.372501
-3,71,234.499999
-11,71,234.638
155,71,234.7495
9,71,234.923499
-9,71,235.0405
-1,71,235.185999
-1,71,235.296499
-1,71,235.406498
-3,71,235.514499
7,71,235.613054
162,72,235.72
5,71,235.822498
162,72,235.933501
-39,71,236.056
166,72,236.189
166,72,236.314999
-1,71,236.432614
167,71,236.552499
-13,71,236.667503
166,72,236.807499
166,72,236.931499
166,72,237.0385
167,71,237.1405
-1,71,237.268508
166,72,237.4095
-7,71,237.557001
-1,71,237.661998
-1,71,237.798499
-1,71,237.900999
166,72,238.0105
-4,72,238.1155
162,72,238.235999
166,72,238.375499
51,71,238.517001
166,72,238.625
166,72,238.753499
162,72,238.89
13,71,238.998498
13,71,239.115499
166,72,239.2385
-23,71,239.366
166,72,239.475498
0,72,239.586
-9,71,239.700999
166,72,239.835003
22,108,240.018502
163,71,240.1375
158,72,240.262999
9,73,240.3815
-3,71,240.488
162,72,240.611498
158,72,240.716
-1,71,240.8465
155,71,240.959
-9,75,241.108
-13,71,241.219001
-1,71,241.326499
-15,71,241.424999
166,72,241.538
19,71,241.651001
-1,71,241.777999
-1,71,241.890499
162,72,242.011
-1,71,242.123
5,71,242.238999
-17,71,242.352998
-9,71,242.476499
-1,71,242.5795
-5,71,242.696999
-13,71,242.812998
1,71,242.916499
-1,71,243.0315
162,72,243.138499
-13,71,243.245
-9,71,243.3505
-11,71,243.475499
-5,71,243.594503
-11,71,243.712498
-3,71,243.818999
162,72,243.9375
167,71,244.0655
17,71,244.1745
166,72,244.282999
166,72,244.394
162,72,244.5045
166,72,244.610999
-11,71,244.717002
-7,71,244.8355
167,71,244.955499
-1,71,245.089003
63,71,245.209094
3,71,245.320499
-17,71,245.424501
3,71,245.5445
-11,71,245.652501
5,71,245.765507
-3,71,245.886998
166,72,245.998498
158,72,246.1165
157,71,246.226499
155,71,246.345001
-1,71,246.481999
-11,71,246.602
22,108,246.795998
-1,71,246.9275
-11,71,247.038999
167,71,247.153738
-1,71,247.272498
80,108,247.437498
162,72,247.587999
166,72,247.719998
5,71,247.830001
162,72,247.952498
166,72,248.052001
79,109,248.2455
-3,71,248.354499
-5,71,248.4645
162,72,248.5795
13,71,248.724732
-5,71,248.8315
166,72,248.941
-1,71,249.052
15,71,249.164502
-7,71,249.267498
10,108,249.445499
-1,71,249.549065
166,72,249.653504
-11,71,249.761999
21,71,249.882499
157,71,249.9945
162,72,250.121003
-27,71,250.259999
-1,71,250.381499
162,72,250.510999
162,72,250.630999
32,148,250.851002
162,72,250.979498
162,72,251.084597
-1,71,251.19
79,109,251.362499
162,72,251.470796
167,71,251.592006
162,72,251.725499
-1,71,251.853
2,74,251.982002
-1,71,252.116499
166,72,252.241
-1,71,252.366
75,109,252.557999
167,71,252.6725
83,109,252.847203
162,72,252.960501
11,109,253.131998
-5,71,253.239499
-1,71,253.354002
87,109,253.546499
-1,71,253.670003
163,71,253.785498
22,108,253.985001
12,108,254.151998
-1,71,254.264499
22,108,254.436507
-1,71,254.660711
80,108,254.844499
163,71,254.950001
88,108,255.120506
24,108,255.280499
163,71,255.392
159,71,255.496999
-1,71,255.605499
-5,71,255.717
50,108,255.884499
1,71,255.997998
11,75,256.128999
-1,71,256.254499
-1,71,256.385998
-1,71,256.4935
163,71,256.616499
166,72,256.7285
166,72,256.845498
30,144,257.070502
5,71,257.188003
-15,71,257.388004
-3,71,257.516
-1,71,257.6215
88,108,257.82
-1,71,257.936008
20,144,258.164724
-3,71,258.275002
22,108,258.468498
75,109,258.650499
-3,71,258.762501
162,72,258.872
-1,71,258.976
87,109,259.155535
-15,71,259.283002
1,71,259.415
167,71,259.523999
8,108,259.698999
167,71,259.864003
166,72,259.9775
162,72,260.106057
-1,71,260.220532
-35,71,260.330061
91,109,260.510501
-4,108,260.693001
162,72,260.857501
84,108,261.017498
-11,71,261.121
163,71,261.261
-1,71,261.371499
158,72,261.485999
87,109,261.649498
162,72,261.775499
-1,71,261.891327
87,109,262.077998
162,72,262.194503
-1,71,262.301998
3,71,262.4105
2,108,262.588499
162,72,262.740998
1,71,262.866501
1,71,262.993003
-1,71,263.138558
14,144,263.402502
-33,71,263.527998
-1,71,263.649999
1,71,263.782
1,71,263.911504
-1,71,264.047501
166,72,264.170499
3,71,264.287999
-15,71,264.401999
79,109,264.5955
-1,71,264.716
1,71,264.8395
1,71,264.9635
162,72,265.082001
-25,71,265.193998
-1,71,265.320999
88,108,265.529501
-1,71,265.646498
1,71,265.817503
162,72,265.970599
13,71,266.084001
91,145,266.3555
6,108,266.571499
163,71,266.688
1,71,266.815999
162,72,266.958499
-1,71,267.085499
162,72,267.239503
1,71,267.364584
163,71,267.491
162,72,267.610498
1,71,267.740999
73,109,267.949499
-39,71,268.085499
60,144,268.341501
166,72,268.466002
9,111,268.696617
16,108,268.881999
-1,71,268.999
22,108,269.178503
-6,72,269.294499
1,71,269.420002
158,72,269.533501
5,71,269.663001
1,71,269.786498
5,71,269.910999
-1,71,270.031999
1,71,270.148999
162,72,270.267999
162,72,270.4095
12,108,270.625001
83,109,270.819999
162,72,270.9675
162,72,271.108501
1,71,271.226499
0,110,271.409501
20,108,271.603501
91,109,271.808501
162,72,271.9475
1,71,272.074001
-1,71,272.1915
1,71,272.320786
162,72,272.449505
13,71,272.618002
162,72,272.775999
14,108,272.963003
10,108,273.155499
5,71,273.273001
1,71,273.3835
10,74,273.518501
87,109,273.698001
81,145,273.950999
-1,71,274.082498
-3,71,274.187999
28,108,274.365499
12,74,274.5145
162,72,274.644001
91,109,274.802999
162,72,274.909499
1,71,275.036499
162,72,275.145498
28,108,275.327499
21,71,275.479
-5,71,275.598
1,71,275.6995
163,71,275.849501
-21,71,275.999499
87,109,276.183498
166,72,276.300501
162,72,276.414499
158,72,276.519506
162,72,276.658499
-1,71,276.757998
9,71,276.8595
158,72,276.989501
162,72,277.105499
162,72,277.2275
167,71,277.335001
166,72,277.476002
158,72,277.626
5,71,277.748499
158,72,277.848998
20,72,277.965999
158,72,278.089499
13,71,278.201
158,72,278.3065
154,72,278.417
-1,71,278.5295
162,72,278.637
-1,71,278.813498
158,72,278.931
21,71,279.037999
162,72,279.147505
5,71,279.267999
162,72,279.390999
-5,71,279.498498
166,72,279.6185
9,71,279.721498
-11,71,279.827001
-5,71,279.930999
162,72,280.069499
-9,71,280.1735
162,72,280.278999
162,72,280.389
-3,71,280.499999
-1,71,280.606
-17,71,280.713999
-7,71,280.867
9,71,281.008498
5,71,281.141001
-1,71,281.258999
167,71,281.364499
24,110,281.547503
166,72,281.668973
44,108,281.828
-1,71,281.945501
3,71,282.068
83,109,282.316501
5,71,282.4265
9,71,282.5645
-15,71,282.676999
166,72,282.790998
-1,71,282.900501
-1,71,283.041501
1,71,283.150001
4,108,283.324
1,71,283.429998
1,71,283.535498
1,71,283.639503
-3,71,283.7805
162,72,283.9
11,71,284.006
5,73,284.116499
158,72,284.226499
158,72,284.343998
-11,71,284.4695
1,73,284.605
166,72,284.732499
-1,71,284.838499
-20,72,284.940999
-1,71,285.066998
162,72,285.178998
1,71,285.290002
21,71,285.450255
1,71,285.571613
1,71,285.683033
166,72,285.787501
-8,72,285.903533
1,71,286.019999
158,72,286.143502
1,71,286.264999
1,71,286.4055
162,72,286.521001
22,108,286.696502
167,71,286.800499
162,72,286.906003
12,108,287.067502
1,71,287.177
166,72,287.2895
1,71,287.423001
1,71,287.537998
162,72,287.652999
-27,73,287.7805
162,72,287.895499
9,71,288.013499
1,71,288.149
3,71,288.268501
19,71,288.385505
15,71,288.503999
1,71,288.62
-31,71,288.728009
1,71,288.8485
158,72,288.974002
166,72,289.143504
1,71,289.279501
13,73,289.387998
158,72,289.497998
162,72,289.604503
1,71,289.730502
1,71,289.839502
1,71,289.949501
3,71,290.060999
-17,71,290.181591
162,72,290.312999
-1,71,290.426998
15,75,290.552999
166,72,290.672
19,71,290.791502
19,71,290.904
166,72,291.012999
3,71,291.126007
162,72,291.240499
162,72,291.350503
163,71,291.454499
-1,73,291.575001
-6,72,291.6765
2,144,291.9105
166,72,292.016
9,71,292.1525
162,72,292.266003
-8,72,292.399501
162,72,292.512
19,71,292.624678
-3,71,292.7345
166,72,292.847001
1,71,292.973498
9,71,293.094499
154,72,293.207998
1,71,293.322
154,72,293.422581
-9,71,293.524
1,71,293.630498
1,71,293.7485
21,71,293.8555
19,71,293.9725
1,71,294.098706
162,72,294.216501
158,72,294.330067
1,71,294.4365
166,72,294.55
14,108,294.710499
166,72,294.814498
166,72,294.913499
162,72,295.041001
-1,71,295.156004
162,72,295.258001
1,71,295.366
14,74,295.499499
-13,71,295.613499
3,71,295.785999
17,71,295.915
1,71,296.081501
-1,71,296.222
-25,71,296.331498
162,72,296.4515
166,72,296.5685
12,108,296.749999
-1,71,296.865499
1,71,296.984999
-9,71,297.091498
-8,108,297.297
3,71,297.422999
-1,71,297.5305
166,72,297.670999
1,71,297.7775
-18,72,297.893
162,72,298.009499
166,72,298.120998
-2,108,298.3005
3,71,298.457503
1,71,298.585999
5,71,298.7095
21,71,298.8225
22,108,298.9785
162,72,299.110999
158,72,299.250493
-15,71,299.3565
1,71,299.459501
2,108,299.649003
166,72,299.758001
162,72,299.880001
1,71,300.004826
3,71,300.130999
-7,71,300.246499
1,71,300.349998
167,71,300.454498
1,71,300.567031
-5,71,300.668045
13,71,300.785002
-3,71,300.9035
17,71,301.029499
162,72,301.143498
1,71,301.266
158,72,301.382499
166,72,301.491501
158,72,301.618503
21,71,301.7825
7,71,301.893988
1,71,302.004129
166,72,302.114499
1,71,302.225503
159,71,302.334502
1,71,302.436001
-5,71,302.545001
8,108,302.722498
166,72,302.8365
15,71,302.980064
12,74,303.1
-6,108,303.262999
9,71,303.382998
162,72,303.505
1,71,303.614002
21,71,303.727498
162,72,303.829501
162,72,303.942
166,72,304.055
-20,72,304.175498
163,71,304.3275
162,72,304.4375
162,72,304.557998
21,71,304.677999
18,108,304.848499
162,72,304.972
167,71,305.081499
7,71,305.188112
1,71,305.288001
3,71,305.403499
15,71,305.5235
3,71,305.656
162,72,305.778501
166,72,305.904999
-1,73,306.022499
13,71,306.131502
8,108,306.2985
1,71,306.401
158,72,306.516999
150,72,306.638002
142,72,306.747001
150,72,306.878
12,74,306.988502
-2,74,307.1005
1,71,307.224
49,145,307.455502
1,71,307.5765
1,71,307.694
1,71,307.799
1,71,307.903998
87,145,308.128999
162,72,308.249006
162,72,308.361999
166,72,308.475501
6,180,308.7775
12,144,308.983
1,71,309.101999
1,71,309.2115
166,72,309.316999
1,71,309.423
162,72,309.533
11,71,309.639998
162,72,309.7535
162,72,309.886499
-15,73,309.999601
87,109,310.196003
163,71,310.298499
1,71,310.407547
88,108,310.581
1,71,310.693499
163,71,310.818999
163,71,310.932499
163,71,311.043
-1,71,311.155756
-21,71,311.275498
1,71,311.395
1,71,311.514
1,71,311.629501
20,108,311.81
163,71,311.916503
5,71,312.019001
1,71,312.143001
-13,71,312.286501
163,71,312.396498
163,71,312.501005
163,71,312.655
9,71,312.779
-5,71,312.891501
162,72,313.002501
1,71,313.11
19,71,313.214
1,71,313.327499
1,71,313.453498
162,72,313.565
166,72,313.680999
162,72,313.808002
-1,73,313.919001
162,72,314.055999
1,71,314.213
167,71,314.350001
167,71,314.457499
19,71,314.568502
5,71,314.696499
1,71,314.811498
1,71,314.928998
167,71,315.0345
162,72,315.153001
13,71,315.260001
167,71,315.365501
167,71,315.472504
11,147,315.703501
167,71,315.808498
167,71,315.925001
1,71,316.034998
-9,71,316.162002
-1,71,316.272506
80,108,316.438
1,71,316.553998
167,71,316.668551
-22,72,316.818999
163,71,316.949501
1,71,317.086498
7,75,317.209001
-3,71,317.316499
163,71,317.427498
1,71,317.548499
-10,108,317.718002
-13,71,317.827999
1,71,317.9485
167,71,318.049502
1,71,318.1695
1,71,318.293998
167,71,318.423498
1,71,318.5445
92,108,318.753
10,72,318.857998
1,71,318.967
1,71,319.079499
163,71,319.187499
8,108,319.423999
167,71,319.534998
167,71,319.638
1,71,319.749
1,71,319.870998
-1,71,319.9895
22,108,320.151999
0,74,320.2795
10,72,320.3915
8,110,320.580498
166,72,320.700499
91,109,320.8785
17,71,321.000001
1,71,321.1145
162,72,321.229501
166,72,321.357066
1,71,321.465
1,71,321.589499
20,108,321.7595
87,109,321.921002
1,71,322.042553
87,109,322.210999
3,147,322.449498
167,71,322.559
11,71,322.698498
10,72,322.840498
1,71,322.956001
1,71,323.0975
1,71,323.208
12,74,323.343501
9,71,323.449999
162,72,323.5575
162,72,323.698
-42,72,323.8205
1,71,323.943998
162,72,324.066
-2,74,324.206998
166,72,324.3175
-56,72,324.445
1,71,324.551502
158,72,324.657
2,108,324.842999
162,72,324.949499
166,72,325.062499
162,72,325.182502
162,72,325.304999
22,108,325.480501
1,71,325.595999
5,71,325.703499
-21,71,325.845502
-1,71,325.946
-7,71,326.048
163,71,326.153999
166,72,326.261998
166,72,326.396999
-9,71,326.523501
-3,75,326.631001
5,71,326.783004
10,72,326.905498
1,71,327.020999
162,72,327.136
-13,71,327.279502
70,108,327.449499
-13,71,327.56
5,71,327.695499
166,72,327.803502
1,71,327.933
-5,71,328.056
17,71,328.1765
1,71,328.3105
1,71,328.425998
5,71,328.5455
167,71,328.6485
158,72,328.7565
13,71,328.914
5,71,329.029001
-3,71,329.14
9,71,329.258501
166,72,329.367499
84,108,329.5355
167,71,329.649
-6,72,329.754006
1,71,329.870501
1,71,329.983
19,71,330.100001
1,71,330.213999
-6,110,330.398499
-1,73,330.523
9,71,330.673503
1,71,330.7915
158,72,330.914
3,71,331.025502
162,72,331.139558
3,71,331.266999
1,71,331.401001
1,71,331.512499
162,72,331.617001
1,71,331.719502
154,72,331.839999
162,72,331.955999
-13,71,332.054999
13,71,332.168499
1,71,332.2865
9,71,332.3985
1,71,332.511999
154,72,332.6255
21,71,332.7895
1,71,332.921999
1,71,333.026998
7,75,333.135499
166,72,333.239001
1,71,333.357998
158,72,333.467998
60,144,333.6875
163,71,333.810216
1,71,333.9245
1,71,334.0415
13,71,334.158998
166,72,334.281499
1,71,334.386999
166,72,334.509499
1,71,334.633499
8,108,334.815
-9,71,334.925499
154,72,335.023999
-54,72,335.142001
16,108,335.298503
3,71,335.425498
166,72,335.586003
1,71,335.689001
1,71,335.8095
13,71,335.917999
-10,72,336.0445
1,71,336.155502
1,71,336.264999
1,71,336.368498
-1,71,336.487999
162,72,336.6125
1,71,336.725002
-1,71,336.829499
83,109,337.009999
1,71,337.124003
162,72,337.236498
12,144,337.454498
6,108,337.619498
13,71,337.743999
1,71,337.848999
17,71,337.972498
5,71,338.078501
-1,71,338.185498
158,72,338.297
1,71,338.41
-1,71,338.5145
-2,108,338.678
13,71,338.794001
163,71,338.9055
1,71,339.057002
162,72,339.1665
9,71,339.273
-11,71,339.376502
158,72,339.485501
158,72,339.590003
-18,108,339.768501
1,71,339.878
158,72,340.013501
1,71,340.125002
-3,71,340.235693
167,71,340.348052
22,108,340.540967
-19,71,340.6515
1,71,340.757002
1,71,340.8895
-7,71,340.999998
-15,71,341.113
1,71,341.226999
162,72,341.352501
167,71,341.461499
166,72,341.56606
39,145,341.774498
166,72,341.900002
6,108,342.092
-5,73,342.243
15,71,342.358001
162,72,342.496498
3,71,342.632751
162,72,342.758498
-2,74,342.873589
8,108,343.045499
1,71,343.170001
-9,71,343.2805
-58,72,343.4255
34,180,343.735003
162,72,343.868498
162,72,343.9755
33,71,344.113498
166,72,344.245499
162,72,344.376502
166,72,344.485002
1,71,344.607501
1,71,344.7265
14,108,344.895
3,71,345.015
166,72,345.129999
-38,108,345.308499
33,145,345.5565
10,112,345.737998
163,71,345.85
1,71,345.979502
162,72,346.113502
162,72,346.217499
162,72,346.359503
166,72,346.472534
18,108,346.638011
4,108,346.803499
162,72,346.9145
162,72,347.022999
-6,144,347.261998
-9,71,347.392002
10,108,347.6
158,72,347.726498
17,71,347.830999
-4,144,348.073086
1,71,348.181499
166,72,348.302499
21,71,348.412
1,71,348.526999
-11,75,348.649999
-50,72,348.759498
1,71,348.874473
162,72,348.983999
-3,71,349.100502
65,71,349.219998
20,108,349.382999
162,72,349.503499
-5,71,349.637
-7,73,349.746001
1,71,349.8485
166,72,349.962501
162,72,350.0755
1,71,350.179498
-11,71,350.303506
16,108,350.465499
-1,71,350.5725
16,108,350.759
1,71,350.86936
162,72,350.987502
1,71,351.104001
0,108,351.295
166,72,351.409498
1,71,351.514501
26,108,351.674499
162,72,351.777002
3,71,351.886109
-3,75,352.008
162,72,352.113536
3,71,352.215999
13,71,352.345999
1,71,352.455
1,71,352.564498
158,72,352.669
17,71,352.786999
166,72,352.900999
1,71,353.011498
162,72,353.1475
167,71,353.253
163,71,353.353001
11,71,353.472235
21,71,353.573998
167,71,353.689999
167,71,353.796498
38,108,353.968
163,71,354.0775
19,71,354.199
167,71,354.309499
1,71,354.435002
167,71,354.558499
-11,73,354.667501
3,75,354.7845
167,71,354.897498
17,71,355.003093
100,108,355.165002
1,71,355.2775
1,71,355.394
-8,144,355.64659
1,71,355.753
13,71,355.883498
5,71,355.995312
-6,72,356.127498
1,71,356.251001
1,71,356.368
167,71,356.493999
11,71,356.598
1,71,356.714499
16,144,356.936502
1,71,357.047001
167,71,357.156501
158,72,357.260507
5,71,357.361499
1,71,357.482499
1,71,357.595999
-1,71,357.700501
9,75,357.8185
1,71,357.930499
1,71,358.038499
