#{"t_start": 1653991676.9744394, "env_id": "gym_spaceship/Spaceship-v0"}
r,l,t
35,145,575.72511
10,112,575.90207
168,108,576.069933
229,219,576.48178
294,324,576.99318
147,73,577.112228
153,73,577.225116
160,148,577.458097
157,73,577.57071
45,147,577.802408
193,435,578.476238
19,147,578.703009
338,472,579.437322
62,218,579.78449
86,220,580.124736
145,73,580.236919
4,74,580.355151
216,184,580.638155
52,110,580.808436
244,180,581.086833
149,73,581.19815
149,73,581.316025
221,183,581.596107
13,75,581.713588
35,109,581.883833
55,183,582.167163
5,75,582.286168
145,73,582.397928
20,148,582.625638
50,148,582.855062
145,73,582.96856
226,146,583.195967
216,146,583.424227
153,73,583.54121
83,111,583.710103
197,183,583.995467
38,112,584.169106
46,184,584.456187
178,254,584.857875
58,74,584.970342
28,112,585.145652
4,74,585.26673
5,75,585.38169
11,75,585.499252
156,72,585.614698
141,73,585.727518
165,147,585.955635
149,73,586.070446
13,73,586.18769
34,110,586.357374
25,73,586.481945
2,74,586.600197
24,74,586.714177
42,148,586.943706
139,73,587.059687
137,73,587.173681
80,146,587.400045
143,73,587.529727
114,146,587.778888
6,74,587.898387
153,71,588.004639
46,148,588.243137
82,110,588.41662
-5,75,588.535091
157,73,588.647965
108,220,588.993609
176,148,589.226233
149,73,589.339823
149,73,589.454284
147,73,589.571355
204,364,590.140025
164,472,590.877969
312,292,591.333905
161,147,591.562985
178,108,591.733867
10,72,591.843816
0,74,591.963848
38,108,592.132052
100,110,592.302245
184,256,592.704478
82,110,592.876973
9,75,592.995732
82,146,593.220455
27,75,593.33838
44,110,593.511028
264,182,593.79696
12,108,593.965056
152,290,594.420976
36,112,594.597511
172,400,595.223248
2,184,595.511021
16,112,595.687588
8,74,595.802982
90,182,596.089465
153,73,596.211285
153,73,596.32717
114,144,596.555322
150,254,596.964887
60,108,597.134369
64,146,597.374602
8,74,597.490459
70,148,597.726532
38,110,597.905763
90,254,598.310451
106,110,598.486654
90,292,598.951387
10,112,599.130642
36,148,599.368834
77,147,599.606523
38,112,599.78625
149,73,599.904306
9,111,600.083031
7,75,600.198018
134,148,600.440558
222,146,600.676459
139,219,601.027508
106,146,601.258219
96,218,601.612693
14,146,601.842969
94,182,602.135477
74,112,602.327868
174,112,602.509119
244,328,603.038148
7,75,603.15869
146,72,603.274157
179,147,603.531929
145,73,603.649517
153,73,603.769656
5,75,603.887077
147,73,604.005994
151,73,604.124429
-9,75,604.243885
17,147,604.47573
64,110,604.654777
12,74,604.769769
86,144,604.998748
66,110,605.178959
143,73,605.295443
205,219,605.646645
64,182,605.936509
8,108,606.111149
2,74,606.231444
151,73,606.351428
180,110,606.528098
9,75,606.642556
10,74,606.767072
1,75,606.88834
98,182,607.174997
172,112,607.354927
17,75,607.477942
64,146,607.706713
139,183,608.001053
9,111,608.177301
206,328,608.700919
62,110,608.874201
75,183,609.173133
15,75,609.299174
182,220,609.656707
139,73,609.769178
145,73,609.884156
60,144,610.114992
9,75,610.236493
153,73,610.350951
20,74,610.469987
83,147,610.701
232,254,611.094377
175,111,611.266559
147,73,611.377999
0,74,611.497048
180,148,611.728289
168,146,611.956311
37,111,612.13133
13,75,612.247757
86,108,612.415867
231,255,612.809625
139,73,612.925192
149,73,613.038534
260,292,613.492688
66,180,613.775043
100,182,614.054283
32,112,614.229523
191,111,614.402741
129,435,615.08387
10,74,615.196778
149,73,615.315043
26,74,615.431994
20,112,615.606804
26,184,615.892111
2,74,616.009614
62,254,616.402288
102,146,616.629809
4,74,616.743207
147,73,616.859012
60,256,617.259169
280,396,617.877747
153,73,617.996545
149,73,618.108952
76,360,618.72912
28,110,618.943698
137,73,619.060224
157,73,619.182362
84,184,619.495789
25,109,619.66538
20,110,619.83898
8,74,619.951775
161,219,620.298572
30,146,620.527818
9,111,620.703443
-1,75,620.819875
149,73,620.931704
11,75,621.05217
153,71,621.163965
139,73,621.275886
266,218,621.618046
43,183,621.901492
38,110,622.075785
145,73,622.18997
149,73,622.301866
0,74,622.41829
200,148,622.650046
157,73,622.763566
312,288,623.213145
157,73,623.326193
143,73,623.438207
5,73,623.556705
157,73,623.669043
152,72,623.782789
86,148,624.015403
173,111,624.193141
145,73,624.307986
162,110,624.477593
26,74,624.596831
143,73,624.70887
64,110,624.886151
212,364,625.450697
149,73,625.564235
19,147,625.789872
158,220,626.132186
58,110,626.299624
153,73,626.413781
7,73,626.533009
70,148,626.764886
242,216,627.127572
15,111,627.294744
249,255,627.702731
262,292,628.154831
174,148,628.3835
153,75,628.501263
6,112,628.678349
175,147,628.909682
138,72,629.020871
195,291,629.465691
36,144,629.692852
56,146,629.918398
30,112,630.093138
95,363,630.660559
11,75,630.771907
141,73,630.886743
134,182,631.168585
66,180,631.446336
42,112,631.620062
152,72,631.735093
190,254,632.132366
110,182,632.414575
142,74,632.530607
107,183,632.812146
169,147,633.041263
182,108,633.208295
122,218,633.551337
390,576,634.47135
112,216,634.809006
5,75,634.924339
164,148,635.173247
208,146,635.402642
143,73,635.516682
143,73,635.63158
141,71,635.744035
17,75,635.861523
208,146,636.089164
91,255,636.487379
58,220,636.838459
152,328,637.353025
48,182,637.643341
218,146,637.868481
144,218,638.209909
41,147,638.433367
157,73,638.550852
46,110,638.716925
191,147,638.944323
20,112,639.121974
45,75,639.239213
156,436,639.917765
102,218,640.257242
94,146,640.482913
120,328,640.992003
81,111,641.162844
294,220,641.501349
39,109,641.671994
11,75,641.784672
3,75,641.906261
181,147,642.13637
96,218,642.470714
260,256,642.872493
137,73,642.987473
184,472,643.71425
330,360,644.286238
25,71,644.394357
0,74,644.510789
140,74,644.622109
139,73,644.73658
230,220,645.078024
106,218,645.41188
10,112,645.589455
20,148,645.818113
15,109,645.986156
153,71,646.097459
262,220,646.435556
198,218,646.778164
149,71,646.88596
54,148,647.116736
16,74,647.232662
55,71,647.343817
143,73,647.459314
178,108,647.627749
48,110,647.793932
184,108,647.963277
80,110,648.138068
30,108,648.305309
11,111,648.476
9,71,648.584658
32,144,648.807765
32,108,648.977955
143,73,649.095426
178,220,649.438438
34,108,649.617929
170,256,650.018597
75,183,650.300871
205,435,650.992828
10,74,651.113413
16,108,651.278737
-5,75,651.392127
59,73,651.509555
242,180,651.793261
58,220,652.138869
11,75,652.251822
141,73,652.367816
110,220,652.705476
160,72,652.816788
94,184,653.104607
33,183,653.38336
149,71,653.493631
181,147,653.722831
182,290,654.169511
157,111,654.341124
0,74,654.457308
4,74,654.572202
174,252,654.957774
216,146,655.190824
3,75,655.302407
62,148,655.533625
150,218,655.874794
133,73,655.985158
184,148,656.217833
234,216,656.550231
153,73,656.66531
11,75,656.780843
181,111,656.956584
36,220,657.305409
193,219,657.647039
143,73,657.758763
12,108,657.925227
21,75,658.041654
47,219,658.379391
152,72,658.48997
38,148,658.719496
10,112,658.892217
159,399,659.511283
149,73,659.622702
26,110,659.797462
157,71,659.907908
86,184,660.194582
92,182,660.475871
24,182,660.759051
57,73,660.872256
15,75,660.987916
7,75,661.100753
148,74,661.217677
66,144,661.439213
81,183,661.723423
254,398,662.341231
133,73,662.453716
33,255,662.850173
171,219,663.194875
300,288,663.643414
11,75,663.761389
6,112,663.934094
54,180,664.213388
30,112,664.385873
5,111,664.555578
52,146,664.78118
149,73,664.891968
19,183,665.192355
227,219,665.530445
352,288,665.978258
16,74,666.094257
72,110,666.282966
120,256,666.686588
179,183,666.968982
112,256,667.370348
38,148,667.60036
256,218,667.944001
88,252,668.339208
107,219,668.679682
36,110,668.850917
126,144,669.075197
124,144,669.304589
9,75,669.42196
174,148,669.657291
166,436,670.333584
46,110,670.502317
19,111,670.675864
149,73,670.786605
67,147,671.014239
145,73,671.126699
129,73,671.241571
88,146,671.467652
182,144,671.690848
25,111,671.862623
194,112,672.041343
1,75,672.159337
204,256,672.557988
110,288,673.007477
8,74,673.119555
228,364,673.684196
15,75,673.802063
46,148,674.032887
94,216,674.367172
64,256,674.767948
14,112,674.941739
82,108,675.109967
173,327,675.620553
36,184,675.911434
188,184,676.197689
19,75,676.311948
5,75,676.430867
274,220,676.775053
75,219,677.119573
214,470,677.853914
198,290,678.308765
69,183,678.596871
248,182,678.882342
118,290,679.334572
27,111,679.506505
139,73,679.622055
9,75,679.736058
192,290,680.202578
101,219,680.55421
10,112,680.731044
149,73,680.858645
5,75,680.979359
18,112,681.157531
130,216,681.504884
134,218,681.867899
147,71,681.984487
38,144,682.218771
6,74,682.334231
206,400,682.979594
5,75,683.103623
2,112,683.28124
-7,75,683.399601
84,182,683.690426
138,400,684.329056
179,145,684.563886
170,144,684.798949
114,254,685.203294
116,182,685.494211
210,146,685.730159
41,183,686.022135
176,254,686.42586
116,218,686.780472
34,110,686.971936
9,111,687.153724
206,292,687.62632
187,111,687.809725
12,74,687.928958
48,182,688.222734
180,108,688.399573
34,112,688.579607
214,256,688.988799
132,254,689.389118
50,220,689.74328
157,73,689.86278
72,216,690.210997
102,290,690.67287
83,183,690.969591
157,71,691.08612
2,112,691.263832
-2,112,691.440631
424,362,692.025153
145,73,692.142383
112,144,692.372566
118,216,692.717473
11,71,692.829516
6,74,692.947494
315,291,693.411621
147,73,693.530134
49,147,693.764495
55,183,694.057087
12,74,694.174345
90,110,694.348332
36,110,694.520851
134,110,694.691431
554,580,695.59971
44,112,695.778811
76,110,695.951805
25,111,696.123809
60,148,696.356347
148,74,696.477371
5,75,696.598185
161,363,697.185576
178,148,697.420074
147,73,697.537146
34,110,697.708015
22,112,697.90169
149,73,698.015563
7,75,698.133576
162,112,698.308083
4,112,698.484553
44,218,698.831588
338,508,699.634032
54,110,699.808702
244,292,700.266382
52,182,700.555017
90,180,700.836175
73,219,701.176158
270,218,701.517149
178,110,701.686755
250,252,702.0883
141,73,702.206903
11,75,702.321801
20,148,702.551559
127,219,702.903455
149,73,703.016423
153,73,703.132388
7,73,703.246324
153,73,703.358293
20,148,703.587847
88,254,703.986536
272,292,704.440142
276,576,705.338588
37,147,705.562057
141,327,706.079773
145,71,706.189714
143,147,706.424746
238,470,707.158946
170,108,707.325997
72,256,707.726985
8,74,707.845962
48,146,708.076513
148,292,708.536593
145,219,708.880342
80,146,709.114406
150,180,709.39547
139,73,709.512355
152,290,709.965172
60,184,710.255965
134,400,710.874804
44,110,711.049598
190,398,711.668878
38,74,711.789964
162,326,712.303308
196,364,712.88551
42,148,713.115805
33,109,713.28458
92,110,713.458556
5,75,713.578579
5,75,713.702267
202,220,714.047924
96,220,714.394866
28,220,714.735962
198,146,714.970762
5,75,715.090027
209,147,715.314615
3,75,715.433487
153,73,715.546158
33,111,715.724077
9,75,715.845572
13,111,716.023842
135,73,716.138311
194,182,716.42548
184,108,716.598173
0,74,716.718064
183,111,716.89368
60,110,717.072644
9,75,717.193676
16,74,717.307549
139,73,717.426322
186,108,717.599659
257,253,718.003954
276,218,718.349839
48,148,718.58749
150,252,718.9863
92,252,719.38502
42,148,719.621894
190,182,719.916863
124,182,720.205685
204,146,720.440963
48,182,720.729332
70,110,720.90917
66,108,721.081619
40,184,721.374472
12,74,721.489271
90,144,721.715818
157,73,721.837833
144,74,721.952318
86,292,722.418845
156,182,722.709167
82,254,723.118921
102,256,723.531018
26,74,723.649825
184,108,723.823051
203,145,724.057058
54,144,724.287057
80,182,724.573497
78,256,724.97542
137,73,725.094455
140,180,725.379205
33,111,725.553161
208,146,725.786264
202,328,726.30869
144,216,726.650922
48,110,726.821607
50,184,727.120939
34,108,727.293283
8,74,727.412769
65,217,727.756935
91,183,728.048814
274,362,728.636098
88,254,729.041269
7,75,729.162758
32,108,729.337102
128,182,729.639772
206,144,729.87234
136,216,730.208148
40,184,730.492344
82,288,730.93981
20,112,731.113117
144,220,731.454453
284,290,731.909152
14,74,732.020289
230,182,732.305866
126,182,732.585847
153,73,732.697479
11,75,732.814454
128,254,733.212612
252,362,733.772195
422,576,734.665516
9,75,734.782994
100,184,735.067762
185,111,735.23945
5,75,735.350897
348,362,735.91151
34,110,736.084254
174,108,736.251888
8,74,736.367675
64,292,736.818742
147,73,736.930002
312,472,737.664604
214,146,737.894042
14,112,738.067738
192,328,738.577007
139,219,738.91185
468,540,739.752107
7,75,739.870854
153,73,739.983813
290,362,740.548134
106,216,740.882615
52,146,741.105291
662,1152,742.903989
28,218,743.244897
104,256,743.643824
20,184,743.929227
12,74,744.057007
226,146,744.287504
72,110,744.458093
78,146,744.687228
36,148,744.919137
9,75,745.041685
13,75,745.173615
264,362,745.74476
210,328,746.251473
-3,75,746.368949
222,360,746.945272
24,148,747.178245
186,326,747.685849
144,218,748.030021
177,111,748.200122
20,184,748.485307
40,180,748.760621
11,75,748.883428
29,111,749.057198
146,216,749.397536
44,146,749.62121
58,220,749.964659
372,760,751.159498
20,148,751.393968
274,362,751.962727
215,219,752.307837
172,184,752.598858
243,255,752.993693
348,398,753.62269
48,146,753.850394
153,73,753.968842
96,184,754.259786
169,183,754.54255
48,184,754.834066
70,146,755.065017
145,73,755.178991
55,71,755.291447
157,73,755.403897
254,256,755.802745
134,256,756.203994
170,112,756.379907
221,147,756.616043
3,73,756.729029
138,292,757.19415
7,75,757.314548
186,184,757.603097
300,326,758.113577
220,146,758.34555
113,219,758.687627
-1,75,758.800326
110,182,759.088749
40,184,759.377457
28,148,759.611226
179,147,759.856236
22,112,760.03197
147,73,760.150064
106,180,760.433831
157,73,760.55091
146,220,760.909006
92,110,761.083496
380,472,761.823276
246,184,762.116435
149,73,762.231918
61,147,762.462533
231,363,763.027215
39,183,763.319539
44,148,763.552343
149,73,763.667023
213,145,763.896138
54,256,764.296215
48,110,764.4671
183,111,764.644128
9,75,764.763722
160,290,765.216325
150,290,765.671218
143,73,765.787652
413,363,766.364082
242,470,767.099443
66,110,767.275564
116,216,767.617044
102,108,767.783548
21,111,767.95479
10,112,768.130988
15,75,768.248917
3,75,768.366273
34,148,768.597879
192,148,768.830062
168,326,769.341244
204,146,769.57326
250,360,770.138614
291,363,770.710346
13,75,770.823643
214,182,771.111587
56,180,771.392766
174,148,771.62297
153,73,771.738523
148,74,771.856504
204,256,772.26223
157,73,772.376234
14,74,772.489195
41,147,772.723868
102,110,772.897774
68,110,773.067244
296,254,773.466247
162,148,773.697408
27,183,773.980703
67,183,774.272563
52,144,774.498738
286,218,774.846032
149,73,774.95748
232,182,775.24327
6,112,775.419574
306,650,776.452937
7,111,776.638591
176,324,777.142977
10,74,777.257328
24,112,777.433923
82,110,777.610233
190,108,777.779934
145,73,777.891386
14,74,778.006932
24,108,778.178158
80,148,778.409739
138,218,778.753853
102,220,779.09678
18,74,779.207208
214,364,779.774589
9,75,779.891033
112,146,780.121761
70,146,780.344949
17,75,780.461835
149,73,780.575305
170,148,780.807152
41,75,780.924517
9,71,781.038419
232,540,781.887124
132,254,782.284754
140,180,782.564663
107,217,782.902133
46,74,783.019528
234,220,783.368085
86,144,783.593204
149,73,783.707198
206,184,783.996474
159,111,784.169912
163,183,784.463469
113,291,784.916011
270,218,785.254938
84,184,785.542162
187,147,785.772413
135,73,785.884525
143,73,785.998028
108,146,786.227098
218,146,786.453034
68,146,786.683565
-2,112,786.859158
176,254,787.260442
149,73,787.373898
216,218,787.716624
180,148,787.947541
258,290,788.399436
158,112,788.574781
158,148,788.80203
117,147,789.031354
55,291,789.486024
31,147,789.722908
72,184,790.011981
74,110,790.183197
48,110,790.358834
150,72,790.469587
30,184,790.759784
168,216,791.096205
97,147,791.337732
5,75,791.455203
15,147,791.68574
60,110,791.857357
96,290,792.334451
110,182,792.616645
218,146,792.849811
112,216,793.186801
175,327,793.701101
190,148,793.933556
309,289,794.380371
224,182,794.660682
478,792,795.894329
58,220,796.236684
12,112,796.413975
177,219,796.758023
35,111,796.931558
50,112,797.106594
48,74,797.220763
260,434,797.902788
9,75,798.021681
246,182,798.305472
270,396,798.9745
157,75,799.092863
64,292,799.552457
9,75,799.672138
165,181,799.952327
42,184,800.292278
12,74,800.435403
392,360,801.031328
332,470,801.766207
167,289,802.267885
96,110,802.497669
58,144,802.787053
84,182,803.106747
19,75,803.223103
216,362,803.783724
5,75,803.902223
124,182,804.187197
72,184,804.475786
89,219,804.814
151,73,804.932613
11,111,805.103851
102,218,805.44947
234,146,805.676893
169,111,805.849536
7,75,805.966401
144,218,806.304255
11,75,806.421083
42,144,806.646185
9,75,806.763664
145,73,806.878609
18,112,807.067152
89,219,807.429748
80,256,807.83191
32,146,808.057766
44,110,808.234266
212,288,808.701691
178,108,808.867872
88,110,809.036576
87,147,809.265014
114,252,809.657934
100,182,809.944872
-5,147,810.172384
312,396,810.794555
163,327,811.308406
322,434,811.995496
174,148,812.227387
135,73,812.342808
97,219,812.683739
141,73,812.795695
153,73,812.910676
75,183,813.197376
95,183,813.486756
53,111,813.655668
112,254,814.060942
147,73,814.172388
13,75,814.290215
158,146,814.519185
30,184,814.807677
137,73,814.923084
248,472,815.659952
104,146,815.884539
228,146,816.11762
33,219,816.453562
29,111,816.627292
11,75,816.746135
9,75,816.865605
178,110,817.035165
141,73,817.147465
32,110,817.323985
98,436,818.005067
139,73,818.118024
186,110,818.290784
184,108,818.45878
106,110,818.627848
191,147,818.858295
149,73,818.971751
9,75,819.088728
90,110,819.256371
90,110,819.431089
185,183,819.714623
288,256,820.115169
229,399,820.735408
12,74,820.853684
152,74,820.967013
145,73,821.08242
152,72,821.19227
90,184,821.477916
173,183,821.755951
308,254,822.153699
118,144,822.380789
23,147,822.610701
66,148,822.8379
-6,74,822.966583
50,110,823.140563
138,254,823.537073
152,216,823.873715
154,254,824.288187
236,182,824.567386
230,180,824.847041
106,184,825.133581
92,290,825.581543
58,184,825.864647
153,73,825.978522
74,110,826.147166
153,71,826.259377
137,73,826.369694
240,472,827.104038
145,73,827.221026
19,75,827.337529
88,146,827.566453
94,144,827.790443
112,216,828.125947
4,74,828.23719
9,75,828.356776
138,184,828.642686
80,110,828.815491
114,184,829.105807
55,219,829.445791
143,73,829.561259
145,73,829.673096
476,792,830.897719
247,255,831.291829
51,147,831.516754
0,112,831.689267
157,73,831.805679
144,256,832.205983
566,864,833.546165
192,144,833.770656
48,184,834.055354
82,110,834.22614
101,255,834.620537
27,111,834.794051
80,216,835.127598
135,253,835.522954
240,362,836.085124
188,328,836.591816
136,254,836.986174
30,112,837.160833
103,147,837.389396
143,73,837.499772
151,71,837.611373
180,184,837.896712
44,72,838.007658
160,252,838.399795
146,72,838.526874
118,290,838.985569
154,292,839.448029
140,254,839.865535
22,110,840.038416
19,73,840.150364
58,146,840.385472
112,146,840.612995
189,183,840.902042
138,72,841.017349
161,255,841.421112
147,71,841.537401
158,362,842.103998
152,112,842.281009
6,112,842.459131
7,75,842.578096
144,254,842.975352
195,435,843.666739
153,73,843.781523
76,218,844.127244
138,74,844.243222
166,254,844.645611
15,71,844.759135
50,148,844.992173
153,73,845.107073
350,468,845.844764
80,148,846.077127
21,75,846.196521
22,148,846.431631
176,108,846.599325
20,112,846.774839
330,364,847.350761
61,291,847.814739
141,73,847.934747
26,110,848.105938
72,184,848.398295
238,400,849.023805
21,111,849.198803
7,75,849.318327
9,75,849.432611
16,112,849.610002
272,254,850.013854
35,183,850.306149
153,73,850.419678
153,73,850.538299
195,147,850.772202
56,110,850.941179
145,73,851.058632
196,182,851.344479
68,148,851.577234
70,74,851.697583
22,148,851.931485
54,110,852.102663
110,108,852.274501
64,108,852.448571
14,146,852.682145
149,73,852.79725
266,182,853.081901
296,328,853.601465
64,182,853.891679
113,217,854.230859
80,108,854.416055
32,148,854.646475
139,73,854.758975
63,147,854.988777
139,73,855.100842
163,73,855.216885
187,145,855.45598
45,75,855.573974
98,146,855.799438
72,146,856.032957
116,290,856.515117
145,73,856.630188
346,544,857.48445
186,252,857.877034
157,73,857.997066
15,147,858.221533
70,184,858.511759
104,184,858.799942
156,324,859.306319
212,182,859.597868
70,220,859.938927
117,289,860.394213
64,110,860.568794
148,144,860.791779
161,71,860.89871
80,110,861.071911
310,398,861.692937
47,75,861.811409
71,183,862.097789
360,364,862.671882
96,182,862.955723
401,469,863.687493
129,219,864.022582
174,108,864.190261
306,472,864.927121
156,218,865.266956
172,254,865.664183
95,219,866.006093
134,434,866.68552
149,73,866.796766
86,144,867.039219
143,73,867.152103
36,110,867.324185
321,651,868.33878
34,112,868.511991
161,71,868.628449
242,182,868.911641
145,73,869.022992
64,144,869.251029
140,218,869.588514
188,328,870.115467
10,112,870.291877
278,362,870.856602
116,216,871.20923
136,74,871.322488
136,144,871.544653
13,71,871.657636
18,74,871.773588
178,112,871.947077
229,219,872.284864
70,182,872.577474
84,252,872.972015
108,108,873.1402
195,327,873.650117
5,73,873.76189
141,73,873.874083
170,254,874.268993
164,324,874.777498
155,217,875.114068
8,74,875.226276
9,75,875.341676
151,255,875.737951
192,182,876.017608
153,73,876.134856
195,147,876.358747
358,290,876.813118
44,146,877.034793
-3,75,877.154672
32,110,877.327276
319,399,877.947403
194,180,878.226714
177,147,878.453126
204,362,879.015345
185,111,879.185135
12,74,879.302531
27,111,879.474545
7,73,879.586927
153,73,879.699831
279,253,880.087685
124,220,880.431646
219,397,881.050955
149,71,881.156411
-3,75,881.27342
145,73,881.384912
202,362,881.946087
143,71,882.055019
156,218,882.391447
69,255,882.788355
78,110,882.958052
14,112,883.130644
50,110,883.304332
133,255,883.703996
96,292,884.154828
154,288,884.608627
36,144,884.858022
480,686,885.965474
-4,74,886.086046
268,252,886.476784
135,73,886.590049
31,147,886.836677
9,111,887.00636
409,579,887.910641
140,182,888.195364
10,112,888.368061
239,327,888.891325
9,75,889.007102
100,110,889.180253
178,108,889.347916
149,73,889.459852
71,219,889.805743
92,182,890.085373
72,110,890.256567
32,112,890.4323
35,147,890.654903
7,73,890.769773
141,73,890.880929
250,398,891.496663
90,220,891.841264
54,184,892.128141
153,71,892.244768
40,110,892.424397
96,184,892.713525
9,75,892.831624
334,580,893.733591
21,71,893.842434
158,182,894.126466
126,180,894.406296
147,73,894.519103
68,144,894.743134
230,288,895.18543
52,146,895.4107
155,71,895.521905
13,75,895.640928
296,436,896.3192
149,73,896.432606
48,108,896.598841
141,73,896.711374
112,328,897.220622
34,148,897.450045
322,398,898.070173
101,219,898.414871
97,109,898.585388
90,146,898.813375
68,220,899.155452
15,71,899.267433
143,73,899.380417
136,288,899.828562
38,110,900.002596
256,396,900.62041
80,290,901.07811
60,184,901.385299
56,74,901.503291
94,148,901.73337
149,73,901.849342
7,73,901.960567
64,180,902.240449
186,180,902.539939
68,146,902.773248
86,256,903.177462
12,74,903.29148
153,71,903.405081
288,326,903.916008
149,73,904.028463
60,108,904.19846
143,73,904.313356
78,220,904.662632
214,182,904.952829
141,73,905.066212
8,74,905.180021
102,144,905.398566
82,182,905.684606
156,72,905.797759
196,432,906.469398
149,73,906.581703
63,183,906.868451
410,396,907.484132
220,290,907.93592
11,75,908.052887
149,75,908.16922
127,219,908.511835
97,219,908.850305
276,252,909.256998
99,111,909.42932
13,75,909.546743
128,144,909.766818
12,74,909.880733
182,108,910.04844
137,73,910.162402
147,73,910.275356
26,110,910.444557
151,73,910.563529
192,108,910.728508
126,256,911.133307
36,148,911.362056
164,148,911.591139
236,218,911.928766
54,144,912.15128
137,73,912.262039
45,147,912.49123
164,148,912.726667
210,180,913.003396
144,72,913.114864
148,112,913.286532
100,218,913.629243
149,73,913.740947
235,291,914.197494
253,219,914.5361
205,183,914.823511
6,74,914.939983
76,182,915.22232
136,256,915.622573
376,434,916.301862
280,436,916.997233
7,75,917.11028
62,144,917.335427
94,148,917.568668
307,651,918.593384
90,218,919.027616
169,111,919.208246
94,144,919.472763
141,73,919.588569
141,75,919.703551
15,111,919.882449
232,146,920.11248
72,256,920.511283
157,73,920.626413
182,112,920.80023
153,73,920.911543
112,144,921.136595
157,73,921.249573
177,147,921.477798
90,148,921.710056
143,73,921.821505
9,75,921.938482
340,360,922.499075
188,108,922.672246
286,432,923.350322
57,183,923.635248
301,327,924.150855
60,182,924.434081
153,71,924.544339
14,148,924.773601
26,184,925.062752
174,148,925.291389
13,111,925.466458
192,364,926.037675
5,75,926.150476
173,217,926.491161
59,183,926.773579
51,147,927.022212
236,182,927.306873
15,75,927.420858
111,219,927.767192
272,506,928.56446
145,71,928.673961
37,111,928.84868
238,254,929.249342
131,71,929.353829
242,252,929.74474
12,74,929.861156
151,71,929.972067
176,148,930.203732
147,73,930.31452
275,219,930.656179
71,75,930.769135
248,398,931.389162
287,325,931.892255
31,71,932.007228
153,73,932.120488
112,184,932.410872
21,75,932.529269
101,183,932.851269
125,327,933.360321
64,74,933.476271
76,254,933.914462
66,144,934.137953
9,75,934.257947
137,73,934.371302
16,144,934.603785
7,75,934.721695
98,110,934.899233
97,183,935.189827
56,182,935.477269
261,363,936.04849
171,147,936.274523
90,184,936.561778
367,831,938.23832
105,327,938.756532
234,182,939.034832
157,73,939.154681
212,360,939.714324
86,288,940.16115
153,73,940.275124
100,182,940.557914
175,183,940.844674
236,292,941.307437
11,75,941.424901
172,108,941.592219
79,181,941.876849
153,73,941.991362
26,112,942.164595
135,73,942.2836
140,218,942.619895
94,180,942.901855
86,110,943.074607
126,254,943.470381
48,184,943.757574
54,146,943.987662
29,147,944.218774
98,146,944.449738
268,400,945.074806
86,292,945.536941
213,363,946.242706
34,146,946.473469
7,75,946.59279
202,220,946.943427
52,218,947.295698
236,256,947.709051
30,108,947.876034
192,288,948.325161
306,540,949.18704
110,326,949.706587
106,110,949.879278
149,73,949.996209
238,146,950.245018
186,108,950.413999
30,182,950.703975
9,75,950.817506
153,73,950.934969
157,73,951.047418
45,145,951.357359
113,255,951.8065
157,183,952.107628
230,146,952.342456
149,73,952.457822
56,256,952.862476
23,111,953.036013
28,148,953.269736
68,110,953.446148
474,864,954.799295
120,146,955.026646
137,255,955.426642
149,71,955.54251
34,110,955.711337
223,399,956.33343
120,146,956.561638
149,73,956.680138
55,147,956.904911
96,108,957.077133
39,147,957.309513
174,108,957.477215
122,72,957.588962
412,720,958.72509
126,292,959.18147
122,182,959.467648
216,364,960.040843
147,73,960.152683
118,220,960.495458
153,73,960.610585
106,146,960.843164
29,109,961.012367
46,182,961.295086
129,253,961.696371
11,111,961.866891
128,182,962.155306
102,110,962.324964
66,110,962.49985
151,71,962.611876
558,756,963.807804
153,71,963.916205
420,648,964.951329
155,73,965.070603
64,220,965.418483
486,400,966.060884
62,144,966.287568
252,180,966.567005
114,182,966.851365
60,74,966.969881
137,73,967.082875
42,108,967.250083
0,74,967.364044
19,75,967.482011
84,220,967.831875
40,110,968.004969
149,75,968.1205
46,182,968.408332
228,290,968.859545
168,470,969.595391
186,328,970.111266
85,363,970.721303
147,73,970.835793
76,110,971.010585
35,147,971.244158
-2,148,971.480122
178,108,971.64916
7,75,971.7682
78,146,971.998857
180,292,972.453091
149,73,972.571501
163,73,972.684951
267,291,973.143142
152,72,973.256028
149,71,973.361921
7,75,973.477365
68,146,973.710469
-3,71,973.819873
11,75,973.937228
151,73,974.051326
62,146,974.283623
29,111,974.460815
190,108,974.632162
237,507,975.427297
5,75,975.545193
142,108,975.714638
-8,148,975.947072
70,110,976.122282
518,470,976.861359
15,75,976.980237
56,144,977.209064
171,147,977.439497
62,256,977.841305
125,255,978.236716
168,112,978.410748
168,110,978.582146
244,364,979.155571
22,148,979.386642
157,73,979.500684
114,144,979.723882
168,112,979.900317
43,147,980.133662
66,146,980.363491
60,220,980.719573
14,74,980.837587
178,108,981.009665
176,148,981.243747
240,180,981.523839
130,252,981.932959
67,73,982.048982
135,73,982.1615
9,75,982.279488
15,75,982.398134
276,324,982.912235
176,112,983.091469
218,506,983.882319
240,110,984.056457
48,148,984.29004
57,75,984.406958
37,183,984.688363
128,252,985.0837
97,147,985.314166
238,184,985.602667
33,109,985.772064
240,254,986.169318
190,256,986.567474
7,73,986.677918
38,108,986.852109
6,74,986.985265
